site_id,month,avg_days_over_0,avg_days_over_10,avg_days_over_20,avg_days_over_30,avg_days_over_40,avg_days_over_50,avg_days_over_60,avg_days_over_70,avg_days_over_80,avg_days_over_90,avg_days_over_100
132,9,13.2,3.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,10,9.8,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,11,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
132,12,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,1,22.0,15.4,10.8,7.4,6.2,4.8,3.4,2.8,2.4,1.8,1.4
133,2,21.6,17.6,15.2,12.6,10.8,9.8,8.2,7.8,6.6,6.4,5.6
133,3,22.8,19.6,17.4,16.0,15.0,13.2,12.4,11.0,10.8,10.0,9.2
133,4,20.4,18.8,17.6,16.8,15.2,13.8,13.0,12.2,11.6,10.4,9.2
133,5,22.0,19.0,17.0,15.8,13.0,11.6,10.6,9.8,8.6,8.0,6.6
133,6,26.8,25.2,23.2,20.6,18.0,16.6,14.0,12.6,11.0,9.8,8.4
133,7,29.8,28.4,26.2,25.2,22.8,20.6,18.2,16.2,15.0,14.2,12.4
133,8,29.2,27.6,25.8,24.8,22.6,20.4,19.4,18.4,15.6,14.4,13.2
133,9,28.4,25.2,21.2,19.4,18.4,16.6,14.8,12.6,10.6,9.8,7.8
133,10,26.2,22.0,18.8,15.6,14.4,13.0,11.0,9.4,7.8,6.2,5.4
133,11,23.6,19.8,15.0,9.4,7.2,5.4,4.4,3.4,2.4,2.0,1.0
133,12,19.8,11.2,7.6,5.4,3.0,2.0,1.6,1.0,0.6,0.4,0.4
134,1,17.0,7.8,2.0,0.8,0.6,0.6,0.2,0.2,0.2,0.2,0.2
134,2,17.8,11.6,5.2,4.0,3.6,2.6,1.6,1.2,1.2,1.2,1.2
134,3,18.6,12.8,9.0,7.2,6.8,5.8,5.4,4.4,4.4,4.2,3.0
134,4,17.0,12.6,10.4,7.8,6.6,6.0,4.8,4.0,4.0,3.8,2.8
134,5,20.4,16.2,12.2,8.8,7.4,6.4,5.0,3.4,3.4,2.6,1.8
134,6,23.8,19.4,14.2,11.0,9.8,8.6,7.2,6.4,4.8,4.8,4.0
134,7,25.6,22.4,19.8,16.0,13.6,12.4,10.2,8.2,7.2,6.2,3.6
134,8,25.2,22.4,19.4,16.2,13.8,12.4,9.8,8.8,7.8,7.6,3.6
134,9,21.8,16.0,11.4,8.6,7.0,6.6,4.8,4.2,3.8,3.2,2.8
134,10,21.2,11.2,5.4,3.2,2.6,2.4,1.4,0.8,0.6,0.4,0.0
134,11,16.4,5.6,1.0,0.8,0.8,0.8,0.4,0.2,0.2,0.2,0.0
134,12,13.4,3.0,1.2,0.6,0.4,0.4,0.0,0.0,0.0,0.0,0.0
135,1,10.6,6.2,2.8,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
135,2,12.6,10.6,6.2,3.0,1.4,1.0,0.6,0.4,0.2,0.2,0.0
135,3,16.2,14.2,9.6,4.6,1.8,1.4,1.2,0.8,0.8,0.8,0.6
135,4,15.4,12.6,9.6,5.4,3.2,2.2,2.0,1.4,1.2,1.0,1.0
135,5,18.4,14.6,10.8,6.4,4.4,3.2,2.4,2.0,1.6,1.2,1.0
135,6,22.6,16.8,12.0,6.0,4.2,3.2,2.2,1.8,1.6,1.4,1.2
135,7,25.8,22.4,17.2,11.2,7.6,5.2,3.2,2.4,2.2,1.0,0.6
135,8,25.0,21.6,15.4,8.0,4.0,3.0,3.0,2.4,1.8,1.8,1.4
135,9,23.8,18.0,13.6,8.6,5.6,3.8,2.8,2.0,1.8,1.8,1.2
135,10,22.8,16.4,12.6,6.2,3.6,2.2,1.6,1.6,0.4,0.2,0.2
135,11,15.2,8.8,4.4,1.8,1.0,0.4,0.0,0.0,0.0,0.0,0.0
135,12,8.8,4.0,1.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
136,1,13.8,11.6,10.0,8.6,7.2,5.4,3.4,2.2,0.8,0.2,0.0
136,2,16.2,14.8,11.8,10.4,8.6,6.6,5.8,3.4,1.8,1.2,0.6
136,3,13.8,13.0,12.0,10.4,9.2,8.4,7.2,5.0,2.8,1.6,1.4
136,4,12.8,11.4,9.8,8.4,7.4,6.4,5.8,4.4,3.0,1.8,1.0
136,5,15.8,13.8,12.0,10.4,9.2,7.4,6.2,5.0,3.2,2.6,1.4
136,6,19.6,17.0,15.0,12.0,10.0,8.2,5.8,5.2,3.8,2.8,2.0
136,7,20.4,18.8,15.8,12.2,9.2,7.2,4.8,3.2,2.0,1.4,0.8
136,8,18.8,17.8,15.0,12.8,9.6,7.6,4.2,2.6,0.6,0.4,0.2
136,9,19.6,18.2,15.8,14.0,12.0,9.6,6.6,5.8,4.6,3.4,2.6
136,10,20.2,18.2,15.4,13.0,11.8,10.0,7.2,5.6,3.6,3.0,2.2
136,11,15.0,12.8,10.6,9.0,6.8,5.4,3.6,2.6,1.0,0.4,0.2
136,12,14.0,12.0,8.8,6.2,4.8,2.2,1.0,0.6,0.2,0.2,0.0
137,1,11.2,5.2,2.2,1.2,0.6,0.6,0.4,0.2,0.2,0.0,0.0
137,2,11.0,8.8,6.8,4.4,3.4,2.8,2.2,1.8,1.0,1.0,0.6
137,3,14.0,12.4,11.0,8.8,7.4,4.8,4.2,4.2,3.6,3.2,3.2
137,4,12.8,11.6,9.4,8.0,7.0,6.6,5.8,4.6,4.0,3.8,3.2
137,5,15.8,14.4,11.8,10.2,9.4,8.2,6.2,5.0,4.6,4.2,3.2
137,6,18.4,17.2,14.8,13.0,10.8,9.6,8.2,7.2,6.2,4.8,4.4
137,7,21.2,20.4,19.2,17.4,15.2,13.4,12.2,10.8,10.2,9.4,8.8
137,8,19.6,18.4,17.2,15.2,13.6,12.6,11.8,11.0,9.4,8.2,7.6
137,9,17.6,16.0,14.2,12.0,10.4,9.4,8.4,7.8,7.0,6.6,4.6
137,10,14.8,11.0,8.0,6.2,4.6,3.4,2.8,2.4,1.8,1.8,1.4
137,11,12.0,5.4,2.6,1.6,1.2,0.8,0.8,0.8,0.8,0.6,0.4
137,12,10.4,3.0,1.0,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.0
138,1,15.0,5.6,2.8,1.8,1.4,0.6,0.2,0.2,0.0,0.0,0.0
138,2,16.2,9.6,6.6,4.4,3.8,1.6,1.4,1.2,0.8,0.8,0.6
138,3,14.6,11.6,10.0,9.0,7.8,6.8,5.2,4.4,3.4,2.2,2.0
138,4,15.8,14.8,12.6,10.4,9.2,8.4,8.0,6.6,5.8,5.0,3.8
138,5,19.4,17.6,13.6,12.4,9.0,7.0,4.8,3.4,3.0,2.8,2.4
138,6,18.0,15.6,12.8,9.8,9.2,8.0,6.6,4.4,3.6,2.6,2.2
138,7,24.0,20.2,16.2,12.0,10.2,8.8,7.2,6.2,4.8,4.2,3.0
138,8,25.4,22.0,18.0,15.2,12.6,11.0,8.6,6.4,4.4,3.4,3.0
138,9,18.2,14.6,12.2,10.0,7.4,5.2,3.4,3.2,2.0,2.0,1.6
138,10,16.2,7.6,3.8,2.6,2.4,1.2,0.8,0.6,0.4,0.0,0.0
138,11,12.6,5.4,3.4,2.0,1.4,1.2,0.4,0.4,0.2,0.0,0.0
138,12,12.8,3.8,2.2,1.6,1.0,0.4,0.4,0.2,0.2,0.2,0.0
139,1,12.4,6.8,3.8,2.4,2.2,1.4,0.6,0.4,0.4,0.4,0.2
139,2,17.6,13.2,10.4,8.8,7.4,6.2,5.0,3.6,3.2,1.8,1.4
139,3,15.0,13.8,12.2,11.4,10.8,9.8,8.6,8.4,7.6,5.6,4.0
139,4,14.8,13.8,12.8,11.4,10.6,9.4,8.8,7.8,6.8,6.4,6.0
139,5,19.2,17.4,15.2,13.4,12.0,10.4,9.0,7.6,6.2,4.4,3.8
139,6,20.6,18.2,15.4,13.6,12.4,11.2,9.6,6.8,5.2,3.6,2.6
139,7,26.6,22.6,18.6,15.8,14.8,12.8,10.6,8.6,7.0,5.4,2.4
139,8,26.2,23.2,18.6,15.8,12.2,8.2,7.0,5.2,4.4,2.6,2.4
139,9,21.2,18.2,14.4,11.4,10.0,8.8,8.0,6.4,4.8,3.4,2.0
139,10,18.6,15.0,10.4,7.4,6.0,4.4,2.6,2.2,1.2,0.4,0.2
139,11,16.2,10.0,6.2,4.6,3.4,2.8,1.6,0.6,0.4,0.0,0.0
139,12,11.6,2.8,1.6,1.2,0.6,0.4,0.4,0.4,0.4,0.4,0.4
140,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
140,2,2.2,1.4,1.0,1.0,1.0,1.0,0.4,0.2,0.2,0.2,0.0
140,3,5.4,4.6,4.2,3.6,3.2,2.8,2.6,2.0,2.0,1.6,1.4
140,4,1.6,1.6,1.4,1.2,1.2,1.2,1.2,0.8,0.8,0.6,0.6
140,5,1.6,1.6,1.2,1.2,0.8,0.8,0.8,0.6,0.2,0.2,0.2
140,6,6.8,4.2,3.4,2.4,2.0,1.4,1.2,0.8,0.6,0.6,0.4
140,7,12.0,9.0,6.4,4.2,3.2,2.8,2.2,2.2,1.8,1.6,1.6
140,8,19.4,16.2,13.8,10.6,8.6,7.8,7.6,6.2,4.8,3.2,2.2
140,9,24.6,20.4,17.2,14.2,12.8,11.2,9.8,9.2,6.8,5.2,3.6
140,10,11.8,9.2,7.8,6.2,4.4,3.8,3.4,2.8,2.0,1.0,0.4
140,11,3.0,1.0,0.8,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
140,12,1.2,0.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
141,1,12.0,6.2,3.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
141,2,13.4,11.0,7.2,4.0,2.8,1.6,1.0,0.6,0.6,0.4,0.4
141,3,14.0,13.0,11.4,7.6,4.6,3.8,3.4,2.6,1.6,0.6,0.6
141,4,13.4,13.0,10.4,8.2,7.0,5.8,4.8,4.2,3.8,2.6,1.8
141,5,16.6,14.2,12.6,9.0,7.2,5.0,4.2,3.8,2.8,2.2,1.2
141,6,19.2,17.2,13.8,9.2,6.0,5.0,3.6,2.2,1.8,1.4,0.6
141,7,23.0,20.0,15.8,11.4,8.4,6.8,5.0,3.8,2.2,1.4,1.0
141,8,23.6,21.0,16.6,11.8,7.2,5.2,4.4,3.2,2.0,1.0,0.8
141,9,18.0,15.4,11.0,6.4,3.6,2.4,1.6,0.6,0.2,0.0,0.0
141,10,15.4,10.2,6.2,3.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0
141,11,10.6,6.4,2.8,1.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
141,12,11.2,3.0,1.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0
142,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142,2,3.4,1.8,0.8,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.0
142,3,11.4,10.2,7.6,7.0,6.6,6.2,6.2,5.2,4.4,3.4,2.8
142,4,14.4,12.8,9.6,8.2,8.2,7.8,6.6,5.8,5.2,4.8,4.0
142,5,11.8,10.2,8.4,7.6,7.4,5.8,5.0,3.8,3.4,3.2,3.2
142,6,17.4,14.4,13.2,11.6,9.6,8.6,7.0,5.4,4.2,3.4,2.4
142,7,22.4,19.0,15.8,14.4,12.2,11.0,8.6,6.8,6.4,6.0,5.2
142,8,21.4,16.4,13.0,10.4,9.4,8.6,7.8,6.8,5.0,4.4,3.8
142,9,17.6,11.4,8.4,6.6,6.6,5.2,4.8,4.0,3.4,2.8,1.8
142,10,13.4,5.8,2.6,1.6,1.6,1.4,0.6,0.2,0.2,0.2,0.0
142,11,5.2,1.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0
142,12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
143,1,8.0,5.6,3.2,2.4,1.8,1.4,0.8,0.2,0.2,0.2,0.0
143,2,6.8,6.2,5.0,4.4,4.4,4.0,2.4,1.4,1.0,1.0,0.6
143,3,10.4,9.0,7.4,6.8,6.4,6.0,5.8,4.6,3.6,2.8,2.6
143,4,10.0,8.2,7.0,6.2,5.8,4.8,4.4,3.2,2.8,2.6,2.2
143,5,13.2,11.6,9.4,8.6,8.2,7.4,6.4,5.2,4.2,4.0,3.6
143,6,14.6,12.4,8.8,6.8,6.0,4.4,3.6,3.2,1.8,1.6,1.4
143,7,19.8,17.6,14.6,12.6,11.2,9.8,6.8,5.8,4.0,3.4,3.4
143,8,17.4,15.0,12.0,10.8,9.8,8.8,6.4,4.6,3.6,3.4,3.4
143,9,14.0,11.8,10.4,8.4,7.4,6.6,5.8,4.2,3.2,2.8,2.4
143,10,14.0,10.8,8.6,7.0,5.6,4.4,3.2,1.6,1.4,1.0,0.6
143,11,8.4,6.6,5.6,4.4,3.6,3.2,2.2,1.2,0.2,0.0,0.0
143,12,4.0,3.0,2.8,2.0,1.6,0.6,0.2,0.2,0.2,0.0,0.0
144,1,1.8,0.6,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
144,2,5.4,2.8,2.0,1.2,1.0,0.8,0.4,0.2,0.2,0.2,0.2
144,3,9.2,8.0,6.4,5.8,4.6,4.0,2.6,2.4,1.8,1.2,1.2
144,4,9.2,8.2,6.4,4.8,4.2,3.4,3.4,3.0,2.0,1.8,1.8
144,5,8.8,7.2,5.2,4.2,3.2,2.4,1.8,1.2,1.0,0.8,0.4
144,6,13.4,10.6,8.6,6.8,4.4,2.8,2.0,1.4,1.4,1.0,1.0
144,7,18.8,14.6,12.8,11.0,9.8,7.8,6.2,4.6,3.2,3.0,2.6
144,8,18.8,14.2,12.2,9.0,8.0,5.4,3.8,3.4,2.4,2.0,1.4
144,9,14.0,9.6,5.4,2.6,1.8,0.6,0.4,0.4,0.4,0.2,0.2
144,10,9.8,5.6,2.0,1.0,1.0,1.0,0.2,0.0,0.0,0.0,0.0
144,11,3.6,0.8,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
144,12,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1,15.6,7.8,3.2,1.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0
145,2,14.8,10.8,4.8,2.0,1.2,0.8,0.6,0.4,0.4,0.0,0.0
145,3,12.4,10.2,8.2,6.6,4.0,3.4,2.0,1.2,0.6,0.6,0.6
145,4,9.6,9.0,6.8,4.2,3.6,2.8,1.8,1.2,0.6,0.2,0.2
145,5,9.0,7.6,5.6,4.4,3.8,3.2,2.0,1.0,0.8,0.8,0.8
145,6,15.8,13.0,9.8,7.6,6.4,3.8,2.6,1.2,1.0,0.4,0.4
145,7,17.4,15.6,11.0,6.8,6.6,4.2,2.6,1.6,1.4,1.2,0.6
145,8,17.4,14.0,10.6,8.4,6.8,4.6,3.6,2.6,1.8,1.2,1.0
145,9,14.2,11.2,8.6,6.2,4.4,1.4,0.8,0.6,0.2,0.2,0.0
145,10,15.0,11.6,5.0,2.8,1.0,0.6,0.4,0.2,0.0,0.0,0.0
145,11,13.2,7.4,3.4,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0
145,12,12.8,5.6,1.6,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0
146,1,3.6,2.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,2,5.8,4.4,3.2,2.4,1.6,0.8,0.2,0.0,0.0,0.0,0.0
146,3,4.2,4.2,4.0,3.4,3.0,2.2,1.2,1.0,0.8,0.8,0.8
146,4,3.6,3.4,3.2,2.6,2.2,1.6,1.2,0.6,0.6,0.6,0.6
146,5,6.0,6.0,5.4,4.6,4.0,3.4,2.8,2.8,2.4,1.6,1.4
146,6,8.4,8.0,7.0,6.4,5.8,5.6,5.2,5.0,4.4,3.2,2.8
146,7,12.2,11.2,8.4,8.2,7.4,6.0,5.6,4.8,4.6,4.0,3.4
146,8,14.2,14.2,13.6,12.4,11.2,10.0,8.2,7.0,6.2,5.6,4.6
146,9,7.8,7.0,5.6,4.6,3.6,2.8,2.2,1.4,1.2,1.2,1.0
146,10,8.0,7.0,4.6,2.2,1.2,0.8,0.6,0.2,0.0,0.0,0.0
146,11,4.4,2.6,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,12,2.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,1,1.4,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,2,2.6,1.2,1.0,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.2
147,3,5.2,4.2,3.4,2.4,1.6,1.4,1.4,1.4,1.4,1.2,1.0
147,4,6.6,6.0,5.2,3.4,3.0,2.2,2.0,1.6,1.6,1.4,1.4
147,5,8.4,7.2,4.2,3.4,2.4,1.6,1.0,0.8,0.8,0.8,0.8
147,6,13.0,9.4,6.8,4.6,3.2,2.0,1.4,1.2,0.8,0.6,0.6
147,7,18.0,14.8,12.2,9.4,7.4,3.8,3.0,2.8,2.4,2.4,2.4
147,8,18.8,14.4,12.0,9.2,6.8,3.8,2.6,2.6,2.6,2.0,1.8
147,9,12.0,9.2,6.8,5.4,3.8,3.2,2.6,2.4,2.4,2.0,1.8
147,10,7.4,4.8,3.2,1.8,1.0,0.6,0.6,0.4,0.0,0.0,0.0
147,11,4.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
147,12,1.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,1,3.4,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
148,2,6.6,5.4,3.4,1.0,0.4,0.4,0.4,0.4,0.2,0.0,0.0
148,3,5.2,4.6,3.6,2.6,2.0,1.4,1.4,1.4,1.0,0.6,0.6
148,4,6.8,5.2,4.4,3.4,2.8,2.2,2.0,1.6,1.4,1.2,1.2
148,5,7.8,6.4,4.8,4.6,3.8,3.4,3.0,2.2,1.4,0.8,0.8
148,6,10.0,8.4,7.4,5.6,4.8,3.0,2.6,1.6,1.6,1.2,0.6
148,7,14.4,13.2,11.6,10.8,9.4,8.8,8.0,6.6,5.8,4.6,4.2
148,8,12.2,11.2,8.4,7.2,6.0,5.2,4.6,3.0,2.8,2.6,1.8
148,9,10.4,10.0,8.2,6.6,4.8,4.0,3.0,2.6,2.0,1.2,0.8
148,10,8.4,6.0,3.2,2.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0
148,11,3.6,1.8,1.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
148,12,3.6,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,2,0.8,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,3,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,4,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,5,5.8,3.6,1.8,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
149,6,10.4,6.0,2.8,2.4,1.6,1.2,0.6,0.4,0.4,0.4,0.4
149,7,12.4,9.2,5.8,3.0,2.0,1.0,0.8,0.8,0.8,0.8,0.6
149,8,16.8,8.0,3.8,1.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2
149,9,19.0,13.2,7.6,4.2,3.2,2.0,1.8,1.0,0.8,0.4,0.4
149,10,15.8,9.0,5.2,2.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0
149,11,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,12,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,1,4.8,0.4,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0
150,2,10.4,1.6,1.0,1.0,0.8,0.8,0.8,0.6,0.2,0.2,0.0
150,3,12.0,6.6,5.0,4.2,2.6,1.8,1.4,1.4,1.0,1.0,0.8
150,4,13.6,10.4,8.2,6.4,6.0,5.4,4.0,3.4,2.4,2.0,1.6
150,5,17.2,13.4,11.6,9.4,7.2,5.6,4.4,3.6,3.0,2.2,1.4
150,6,16.4,11.2,7.8,6.4,5.4,4.4,3.4,2.2,1.4,0.8,0.6
150,7,17.4,14.6,11.0,10.2,8.0,5.6,4.6,4.2,3.4,3.0,2.2
150,8,14.6,10.2,8.6,7.8,6.4,5.2,4.6,3.2,2.4,1.6,1.4
150,9,14.6,10.8,8.2,6.0,4.8,4.2,3.6,2.0,1.2,0.6,0.4
150,10,9.2,4.0,2.4,1.4,0.4,0.2,0.2,0.0,0.0,0.0,0.0
150,11,2.8,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,12,5.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151,1,6.6,2.8,1.6,0.8,0.2,0.2,0.2,0.2,0.0,0.0,0.0
151,2,11.6,7.6,4.4,1.6,1.2,0.8,0.4,0.2,0.2,0.0,0.0
151,3,14.6,11.4,9.8,6.8,5.0,3.4,1.6,1.0,0.8,0.2,0.2
151,4,14.8,10.8,9.0,6.6,5.2,3.6,2.8,2.0,1.6,1.4,1.4
151,5,14.0,11.2,9.6,6.6,5.0,4.0,2.8,1.8,1.0,0.4,0.2
151,6,16.2,11.8,8.8,7.0,4.8,3.6,2.6,1.4,1.0,0.8,0.4
151,7,18.4,14.6,10.6,5.8,5.0,3.4,2.0,1.6,1.2,1.0,0.8
151,8,19.4,15.4,12.2,10.0,7.0,5.2,3.8,2.4,1.8,1.4,0.6
151,9,14.8,11.6,8.4,6.6,4.2,2.4,1.6,1.2,1.2,1.0,0.4
151,10,13.0,8.2,4.4,1.8,0.6,0.4,0.0,0.0,0.0,0.0,0.0
151,11,11.0,3.6,1.4,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0
151,12,6.0,1.0,0.4,0.4,0.2,0.2,0.2,0.2,0.0,0.0,0.0
153,1,6.0,5.2,3.8,3.2,1.8,0.6,0.2,0.2,0.0,0.0,0.0
153,2,3.6,3.4,3.2,3.0,2.8,2.2,2.2,1.8,1.8,1.4,0.8
153,3,4.6,4.6,4.0,3.8,3.8,3.8,3.6,3.2,3.2,2.6,2.6
153,4,1.8,1.8,1.6,1.4,1.4,1.4,1.2,1.2,1.0,1.0,1.0
153,5,1.4,1.0,1.0,0.6,0.6,0.6,0.6,0.4,0.4,0.4,0.4
153,6,8.2,7.2,5.4,5.2,3.4,2.8,2.8,2.4,1.8,1.6,1.6
153,7,13.2,11.6,10.4,9.0,8.6,8.0,7.2,7.0,6.4,5.8,5.2
153,8,16.2,15.0,13.4,12.6,11.6,10.6,9.4,8.8,8.0,7.6,7.4
153,9,13.2,12.0,10.6,9.2,7.2,5.6,5.0,4.2,3.0,2.6,2.4
153,10,7.2,6.4,5.6,4.8,4.2,3.2,2.8,2.4,2.0,1.6,1.6
153,11,3.0,2.6,2.6,2.2,1.6,1.6,0.8,0.6,0.4,0.2,0.2
153,12,4.8,4.0,3.6,2.6,1.2,0.8,0.2,0.0,0.0,0.0,0.0
154,1,6.4,2.2,1.0,0.6,0.4,0.2,0.2,0.2,0.2,0.0,0.0
154,2,5.6,4.2,3.0,1.8,1.2,0.8,0.6,0.4,0.4,0.4,0.4
154,3,11.2,11.0,9.2,7.8,6.4,4.6,4.0,3.6,2.6,1.2,0.8
154,4,9.6,8.8,6.6,5.8,4.8,3.4,3.0,2.8,2.4,1.8,1.4
154,5,12.4,10.8,9.4,7.4,6.6,5.4,5.2,4.6,4.0,3.2,3.0
154,6,14.8,13.4,10.6,9.4,8.2,7.2,6.0,5.4,4.6,4.2,2.4
154,7,15.4,13.0,10.4,9.6,7.6,6.2,5.2,4.8,4.2,3.6,2.8
154,8,16.0,14.2,12.6,12.0,9.6,8.8,7.2,7.0,6.6,5.2,5.2
154,9,13.8,11.8,9.6,8.8,6.8,5.6,4.8,4.4,3.6,2.8,1.8
154,10,7.6,5.4,2.8,2.0,0.8,0.8,0.4,0.2,0.0,0.0,0.0
154,11,5.6,3.0,0.6,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.0
154,12,3.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,1,5.8,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,2,6.0,2.2,1.0,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0
155,3,5.8,4.4,3.2,2.2,1.4,1.0,0.8,0.6,0.4,0.4,0.4
155,4,4.0,2.8,2.4,1.8,1.6,1.2,0.8,0.6,0.6,0.6,0.2
155,5,1.8,1.0,0.6,0.4,0.4,0.4,0.2,0.2,0.0,0.0,0.0
155,6,10.2,7.0,5.0,2.4,2.2,1.4,0.8,0.6,0.6,0.4,0.2
155,7,16.4,13.0,10.0,6.6,5.2,3.6,3.0,2.6,1.8,1.6,1.4
155,8,18.4,13.4,9.0,5.8,3.8,2.2,1.6,1.2,0.8,0.6,0.6
155,9,17.6,12.0,8.4,3.8,2.2,1.4,0.8,0.4,0.4,0.2,0.0
155,10,11.8,5.4,2.4,0.6,0.4,0.4,0.4,0.2,0.0,0.0,0.0
155,11,2.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155,12,4.4,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,1,3.8,2.2,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0
156,2,3.8,2.8,1.4,0.8,0.2,0.2,0.2,0.2,0.0,0.0,0.0
156,3,3.2,2.6,1.6,1.2,1.0,1.0,1.0,0.8,0.8,0.8,0.6
156,4,4.2,3.2,2.2,2.0,1.6,1.4,1.2,1.0,1.0,0.8,0.8
156,5,5.4,3.6,2.6,2.0,1.6,1.4,1.4,1.0,1.0,0.6,0.6
156,6,9.8,6.6,5.4,4.8,4.0,3.8,3.6,3.6,3.0,2.6,2.4
156,7,14.2,10.2,7.4,6.2,4.6,4.2,4.0,4.0,3.8,3.6,3.0
156,8,9.8,7.2,5.4,5.0,4.6,3.8,3.6,3.4,3.0,2.2,2.2
156,9,7.4,6.0,4.2,2.6,2.0,2.0,1.4,1.4,1.4,0.8,0.8
156,10,9.4,6.0,3.4,1.6,1.4,0.8,0.2,0.0,0.0,0.0,0.0
156,11,3.4,2.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,12,3.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,1,13.4,4.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157,2,14.2,8.0,2.8,0.6,0.2,0.2,0.0,0.0,0.0,0.0,0.0
157,3,12.4,10.8,7.2,2.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,4,10.6,9.4,8.2,4.6,0.8,0.4,0.0,0.0,0.0,0.0,0.0
157,5,11.6,9.4,6.4,3.6,1.0,0.8,0.0,0.0,0.0,0.0,0.0
157,6,15.6,13.8,10.4,4.4,2.8,0.8,0.0,0.0,0.0,0.0,0.0
157,7,19.8,17.0,10.4,6.2,1.6,0.6,0.4,0.4,0.4,0.2,0.0
157,8,18.2,15.4,11.4,6.8,2.8,2.0,0.6,0.0,0.0,0.0,0.0
157,9,15.4,11.0,6.4,3.6,1.8,1.0,0.0,0.0,0.0,0.0,0.0
